D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_35_742.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_35_742.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_35_742.jpg,0,1,0,30.19028
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_35_818.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_35_818.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_35_818.jpg,-0.05,1,0,30.18974
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_35_891.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_35_891.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_35_891.jpg,0,1,0,30.18727
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_35_965.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_35_965.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_35_965.jpg,0,1,0,30.19015
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_042.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_042.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_042.jpg,0,1,0,30.19028
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_111.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_111.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_111.jpg,0,1,0,30.19029
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_192.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_192.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_192.jpg,0,1,0,30.19031
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_263.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_263.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_263.jpg,0,1,0,30.1903
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_333.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_333.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_333.jpg,-0.05,1,0,30.18974
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_401.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_401.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_401.jpg,-0.25,1,0,30.17486
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_476.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_476.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_476.jpg,0,1,0,30.18301
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_548.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_548.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_548.jpg,0,1,0,30.18952
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_625.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_625.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_625.jpg,0,1,0,30.19017
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_691.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_691.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_691.jpg,0,1,0,30.19025
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_768.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_768.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_768.jpg,0,1,0,30.19031
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_846.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_846.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_846.jpg,0,1,0,30.19029
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_924.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_924.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_924.jpg,0,1,0,30.19027
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_36_991.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_36_991.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_36_991.jpg,-0.15,1,0,30.18437
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_060.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_060.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_060.jpg,0,1,0,30.19026
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_136.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_136.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_136.jpg,0,1,0,30.19056
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_213.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_213.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_213.jpg,0,1,0,30.07487
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_290.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_290.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_290.jpg,0,1,0,30.10667
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_370.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_370.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_370.jpg,0,1,0,30.17339
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_436.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_436.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_436.jpg,0,1,0,30.19493
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_507.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_507.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_507.jpg,0,1,0,30.17867
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_575.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_575.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_575.jpg,0,1,0,30.18822
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_643.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_643.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_643.jpg,0,1,0,30.18921
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_713.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_713.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_713.jpg,0,1,0,30.18969
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_782.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_782.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_782.jpg,0,1,0,30.18989
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_853.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_853.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_853.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_920.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_920.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_920.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_37_989.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_37_989.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_37_989.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_058.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_058.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_058.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_127.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_127.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_127.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_195.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_195.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_195.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_266.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_266.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_266.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_340.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_340.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_340.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_412.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_412.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_412.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_483.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_483.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_483.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_553.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_553.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_553.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_627.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_627.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_627.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_705.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_705.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_705.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_777.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_777.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_777.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_848.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_848.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_848.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_922.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_922.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_922.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_38_997.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_38_997.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_38_997.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_070.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_070.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_070.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_143.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_143.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_143.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_216.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_216.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_216.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_290.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_290.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_290.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_359.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_359.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_359.jpg,0,1,0,30.1899
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_434.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_434.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_434.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_508.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_508.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_508.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_579.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_579.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_579.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_653.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_653.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_653.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_725.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_725.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_725.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_799.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_799.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_799.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_871.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_871.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_871.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_39_944.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_39_944.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_39_944.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_015.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_015.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_015.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_088.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_088.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_088.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_161.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_161.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_161.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_230.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_230.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_230.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_302.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_302.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_302.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_375.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_375.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_375.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_445.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_445.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_445.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_517.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_517.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_517.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_589.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_589.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_589.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_663.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_663.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_663.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_733.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_733.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_733.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_804.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_804.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_804.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_874.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_874.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_874.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_40_943.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_40_943.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_40_943.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_012.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_012.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_012.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_088.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_088.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_088.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_162.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_162.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_162.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_234.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_234.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_234.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_308.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_308.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_308.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_380.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_380.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_380.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_452.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_452.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_452.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_526.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_526.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_526.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_598.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_598.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_598.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_672.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_672.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_672.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_749.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_749.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_749.jpg,0,1,0,30.18991
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_824.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_824.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_824.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_896.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_896.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_896.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_41_972.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_41_972.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_41_972.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_046.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_046.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_046.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_120.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_120.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_120.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_192.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_192.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_192.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_267.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_267.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_267.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_343.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_343.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_343.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_418.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_418.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_418.jpg,0,1,0,30.18995
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_493.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_493.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_493.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_568.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_568.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_568.jpg,0,1,0,30.18992
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_649.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_649.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_649.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_721.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_721.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_721.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_794.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_794.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_794.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_865.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_865.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_865.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_42_944.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_42_944.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_42_944.jpg,0,1,0,30.18994
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_43_022.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_43_022.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_43_022.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_43_101.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_43_101.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_43_101.jpg,0,1,0,30.18993
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_43_179.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_43_179.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_43_179.jpg,-0.05,1,0,30.18939
D:\SelfDrivingCar\Data\IMG\center_2020_03_10_09_35_43_260.jpg,D:\SelfDrivingCar\Data\IMG\left_2020_03_10_09_35_43_260.jpg,D:\SelfDrivingCar\Data\IMG\right_2020_03_10_09_35_43_260.jpg,-0.25,1,0,30.1746
